84461	55228	0.7566
51377	23032	0.9219
118813	51412	0.9047
65244	27183	0.8286
4336	745	0.7758
84461	63891	0.9583
196403	11022	0.7703
27165	23761	0.9470000000000001
4340	4336	0.8341
23261	3181	0.5555
27165	25830	0.8042
25830	11127	0.8235
90809	9118	0.7509
5001	3187	0.5997
285172	23368	0.8943
3988	951	0.6175
137964	55665	0.8506
196403	51400	0.8278
9450	7305	0.9317
57698	7368	0.8414
283871	27165	0.9325
27339	23368	0.8375
115950	89845	0.8541
80823	64210	0.7612
149603	57463	0.8290000000000001
7940	945	0.8994
171017	22883	0.7856
51761	22908	0.8053
65244	23158	0.8919
57463	51412	0.9226
23025	11127	0.7353
8832	1267	0.5745
51761	27183	0.7913
112937	64112	0.7325
64837	9581	0.6177
55314	6404	0.612
149986	51412	0.915
89845	23067	0.8965
130026	27165	0.8766
284161	134111	0.7609
149986	3187	0.6537
64112	23032	0.7696
118813	57144	0.8356
84911	56965	0.8976
51412	26470	0.8946
414918	115950	0.9165
7368	5337	0.9411
196403	57463	0.8638
22908	11022	0.8473
90809	23329	0.8314
219749	22883	0.8232
23368	22883	0.9004
414918	23163	0.8468
57476	51807	0.903
414918	27165	0.9233
6916	6850	0.9516
23096	22980	0.8193
11083	3187	0.857
57144	51377	0.7506
285175	130026	0.9004
51377	10579	0.7413
2861	745	0.9475
283871	283450	0.8427
84911	23158	0.8536
23057	11083	0.7359
285175	22848	0.9285
29978	22907	0.696
84866	23067	0.8827
90809	54438	0.8691
221895	192683	0.8279
57692	23400	0.7912
57476	51377	0.7381
11273	10579	0.7825
284161	23057	0.8626
148808	79369	0.8215
25930	10921	0.8266
283450	23761	0.8872
7018	5337	0.9215
100507050	79012	0.9212
56965	54870	0.9183
221895	27339	0.8283
283871	23080	0.7546
376267	57692	0.7533
84302	23025	0.8165
149986	115950	0.9074
285172	23025	0.8584
171017	23329	0.7103
64112	27183	0.7209
63891	22980	0.9134
196403	23067	0.9102
64837	55665	0.9325
22859	11140	0.8279
80823	29978	0.8676
84866	29978	0.6957
23248	10579	0.8817
972	719	0.9304
7305	945	0.8888
57698	3988	0.7057
23248	22883	0.8240000000000001
221895	22820	0.7934
148808	27165	0.8190000000000001
79369	11022	0.7587
65244	51400	0.861
192683	11127	0.8059
84302	9118	0.8686
25930	22883	0.79
8832	719	0.9252
51377	22907	0.7611
85414	951	0.5934
115950	23096	0.8646
25999	23067	0.8016
64755	54438	0.8435
64755	22883	0.8722
112937	11273	0.7312
148808	64755	0.7847
84866	84302	0.8187
149603	56965	0.7726
219749	57463	0.8941
283450	65244	0.8467
90809	57476	0.8602
348938	2705	0.9514
23368	11022	0.7931
8537	1267	0.8399
22908	3187	0.6439
23096	11140	0.7683
23025	22859	0.9188
283871	25999	0.9066
64837	11273	0.8369
79137	55228	0.8559
84461	23761	0.9161
221895	9118	0.812
26155	23761	0.9073
149986	23067	0.8881
196403	84911	0.8678
284161	79369	0.7479
56965	51400	0.8593
112937	23368	0.9177
55228	23261	0.8502
64210	23761	0.9192
25830	10921	0.8461
90809	25930	0.8775
64837	3187	0.5522
112937	23025	0.8885
54870	10921	0.875
23032	9581	0.7636
149603	64112	0.8974
148808	22907	0.7632
283450	219749	0.8239
23057	11022	0.8744
27445	26155	0.8566
57698	7018	0.8287
130026	65244	0.8264
23080	11140	0.7167
192683	23096	0.8991
283450	51761	0.8668
29110	3187	0.6741
64112	22907	0.769
221895	57463	0.8562
284161	23158	0.8718
148808	112937	0.7727
64112	11022	0.7808
118813	23067	0.873
22883	11140	0.8661
26155	22908	0.772
54438	25830	0.8564
84866	23400	0.7090000000000001
9450	2123	0.6439
84911	79369	0.8387
54870	23329	0.8627
115950	23261	0.8036
80823	51412	0.795
192683	22849	0.8581
57698	8832	0.5667
552889	65244	0.8519
126298	26155	0.9237
219749	23248	0.8292
126298	56965	0.8864
414918	23025	0.8549
285175	9118	0.809
112937	84461	0.8815
64837	23329	0.9019
64210	57578	0.9044
23096	11273	0.7122
80762	57463	0.8041
27445	25830	0.7495
25999	11022	0.8673
80762	9118	0.8814
90809	11083	0.8556
80823	9118	0.89
221895	219749	0.9359999999999999
90809	22859	0.8813
51761	22980	0.8481
51377	23261	0.8657
54518	6850	0.9476
221895	22848	0.8983
130026	9118	0.7008
171017	23057	0.7358
57692	11140	0.7117
171017	57476	0.7804
57692	9118	0.9132
6404	3988	0.575
27165	23400	0.7435
552889	196403	0.7486
11342	745	0.7727
29978	27165	0.7083
118442	2861	0.9079
23368	23096	0.9035
55665	51761	0.8719
84866	51761	0.8656
283450	23096	0.7891
283871	126298	0.9077
23057	22820	0.8113
149986	23057	0.9252
79137	23163	0.9137
80762	22820	0.7927
51761	23025	0.852
376267	64760	0.7375
376267	84911	0.8291
80762	64755	0.7065
79369	23158	0.7875
149986	55228	0.7894
221895	25799	0.8217
63891	9118	0.7461
64760	25930	0.9392
6404	951	0.9057
25799	23032	0.8064
79369	57692	0.8004
85414	5337	0.9153
56965	27165	0.9322
137964	54870	0.8866
55228	22849	0.8455
148808	27339	0.8117
22908	22820	0.7983
196403	23761	0.9319
376267	22849	0.8174
54438	27165	0.9049
26155	11140	0.9153
27445	11127	0.8082
8537	5168	0.8059
64112	26470	0.8439
27165	22859	0.8956
64210	22849	0.7476
27165	9118	0.8045
51377	9118	0.7997
64755	54870	0.9329999999999999
338773	3988	0.5703
552889	27445	0.8291
26470	25930	0.7899
23248	22980	0.8171
80823	64837	0.7914
27183	22820	0.8625
79369	11273	0.7461
84461	55665	0.9368
192683	63891	0.8846
192683	84866	0.8463
23158	23025	0.7973
65244	22883	0.9291
284161	22980	0.7661
79369	57144	0.8951
23261	23057	0.9152
23032	22849	0.8726
25999	22848	0.9329999999999999
54870	51412	0.8590000000000001
57578	23261	0.8787
90809	25999	0.9146
196403	115950	0.9354
64210	25930	0.8945
23261	11127	0.8471
148808	134111	0.9475
283871	11140	0.8791
348938	85414	0.941
25799	11083	0.77
196403	84302	0.7805
23163	11127	0.7395
5168	2705	0.9253
285175	10921	0.8926
6035	2705	0.9252
219749	11083	0.7046
54870	25799	0.8789
57692	23158	0.8362
23248	22908	0.7659999999999999
55314	2705	0.9061
84302	51377	0.8703
23761	23248	0.9054
283450	51400	0.8108
54870	11083	0.9048
29978	22820	0.7159
80762	22883	0.7161
192683	26470	0.9055
1436	719	0.9282
79137	23761	0.9011
376267	283450	0.8156
283871	84461	0.9473
221895	11083	0.7161
376267	23261	0.8113
149986	51761	0.8934
22907	11022	0.8807
376267	25799	0.905
64755	51761	0.8932
23400	22859	0.7403
8832	5168	0.6435
22980	9118	0.7827
27165	10579	0.9201
148808	22849	0.8515
26155	23096	0.8068
64210	27183	0.8957
11342	1267	0.7855
84866	56965	0.9202
84102	51807	0.7279
552889	90809	0.8269
26155	25930	0.8623
90809	22820	0.8715
126298	22980	0.8675
79137	27445	0.8823
57578	55228	0.7943
137964	115950	0.7556
89845	25799	0.8377
84102	51412	0.787
7018	2705	0.9594
219749	23368	0.7912
285175	29978	0.7271
90809	55665	0.9186
285175	51400	0.862
55228	23158	0.8329
84911	55228	0.745
57463	54870	0.8674
26155	23261	0.8469
285175	23400	0.7308
64837	27339	0.88
51377	25999	0.7929
148808	115950	0.8113
219749	130026	0.8751
22849	22848	0.9076
63891	57578	0.929
8295	3181	0.7202
79137	23248	0.8462
57463	27339	0.8967
285175	23096	0.8723
171017	22848	0.7063
27165	23158	0.8771
51412	23761	0.9307
64760	11022	0.7972
80823	56965	0.7862
23158	23032	0.9098
25799	23080	0.8165
148808	51412	0.7923
285172	80762	0.7673
118813	64837	0.927
51807	22848	0.8239
64210	26470	0.8398
221895	57692	0.8566
54870	54438	0.8397
23261	11083	0.6958
79369	22980	0.8517
130026	11083	0.7959
57476	27165	0.9407
283450	23032	0.8327
126298	22907	0.9179
79369	27165	0.9234
89845	23096	0.7353
284161	54870	0.7806
23057	9581	0.7593
196403	51412	0.9389
376267	171017	0.7219
55966	10858	0.7359
126298	23057	0.8959999999999999
23025	22980	0.8274
115950	23368	0.9182
51400	22907	0.8782
126298	23248	0.8626
51807	10921	0.8035
27445	23329	0.9306
54438	3187	0.5328
57476	26470	0.856
221895	11273	0.7012
84102	22908	0.8257
414918	22980	0.8567
84866	64210	0.8906
64837	23096	0.8982
29978	22883	0.6354
57578	55665	0.9302
55228	22907	0.7661
118813	56965	0.9091
137964	11083	0.9055
552889	80762	0.89
283871	11273	0.8026
56965	23096	0.8879
79369	23032	0.7694
63891	23057	0.9274
285175	219749	0.9076
54518	8832	0.9269
414918	23761	0.9182
5354	5168	0.9718
27165	22980	0.8856
149986	11083	0.8057
10059	3187	0.5889
64210	23163	0.9498
285172	192683	0.8340000000000001
84461	64112	0.7615
90809	22908	0.7724
27183	22883	0.856
57692	11273	0.6026
84302	51807	0.736
84102	23248	0.8641
57578	22848	0.9177
57463	26470	0.8959
6035	2861	0.9296
56965	11140	0.8358
55665	26470	0.8817
64755	23057	0.9063
118442	5337	0.8897
283871	26470	0.8984
137964	84866	0.7744
118813	22883	0.8725
65244	11273	0.7981
23025	22820	0.7573
283871	57692	0.7724
27339	23080	0.8304
171017	23261	0.6818
27445	22980	0.8323
171017	57692	0.578
23329	22849	0.8396
11140	11127	0.7111
11022	3181	0.6644
80762	63891	0.6881
84866	54870	0.8902
51412	11273	0.7496
79137	57144	0.85
55314	7305	0.603
23446	11342	0.8439
6916	972	0.9274
148808	57463	0.8474
284161	22848	0.8754
283450	134111	0.7395
27339	22849	0.8447
3988	2861	0.8411
414918	54438	0.843
63891	22908	0.7009
23329	23158	0.8859
57144	27183	0.7477
80823	51761	0.8755
23400	23057	0.7409
27445	22849	0.8215
221895	23025	0.8286
51412	23080	0.7839
64755	11140	0.8912
414918	51761	0.8404
64760	27183	0.8395
219749	80762	0.8877
148808	25799	0.8566
552889	137964	0.7299
196403	51761	0.8294
283871	25799	0.9129
55314	719	0.5981
115950	9118	0.7081
112937	55228	0.737
149603	10921	0.8056
64210	54870	0.946
57463	23057	0.9496
80823	11022	0.8261
51412	9118	0.7724
64755	22848	0.8583
112937	23261	0.8292
130026	51761	0.863
55665	10921	0.9201
221895	11140	0.7528
118813	23400	0.7637
10540	9118	0.7875
55314	4336	0.8196
148808	23025	0.8596
57144	51807	0.8971
11006	972	0.9275
80823	27445	0.8508
25830	23368	0.7647
284161	221895	0.89
285172	54870	0.892
552889	23761	0.7979999999999999
552889	10579	0.8251
84461	57692	0.7657
112937	27165	0.94
23248	3181	0.6869
283450	57463	0.838
54870	25999	0.8565
283450	11273	0.8959999999999999
80823	3181	0.5096
130026	57144	0.8640000000000001
414918	23080	0.7419
192683	51377	0.7763
7940	6916	0.937
26155	23080	0.7984
80823	22859	0.76
65244	64760	0.7772
54438	23067	0.8184
285172	221895	0.9208
27183	22907	0.9131
11006	6916	0.932
57476	22820	0.7583
414918	23067	0.8717
89845	84866	0.8437
192683	22820	0.8339
57463	11140	0.7938
57476	10579	0.8913
414918	80823	0.7193
130026	64760	0.7256
27339	10921	0.9081
84911	11083	0.8499
196403	51807	0.9078
55665	23261	0.8248
221895	55665	0.8015
171017	23400	0.5419
23163	3181	0.6593
5337	745	0.9433
283450	23158	0.8435
134111	22980	0.7519
118442	4340	0.9259999999999999
23261	23067	0.757
118813	23057	0.8943
284161	64755	0.8024
64837	27183	0.8738
79137	22849	0.8104
56965	23057	0.9251
84102	51400	0.8173
64760	23032	0.7188
126298	22849	0.8633
84866	10921	0.8711
285175	27445	0.9501
137964	64760	0.8883
11006	3988	0.6279
285175	57144	0.9264
56965	23248	0.8845
25999	10579	0.8796
79137	23158	0.8628
63891	23329	0.8981
64755	11127	0.7809999999999999
57698	8537	0.9317
51400	51377	0.8379
54518	1267	0.5574
51412	27165	0.9631
57578	51761	0.9247
57476	23248	0.8689
84461	23080	0.7909
115950	11273	0.8193
285175	64755	0.9039
84866	23158	0.8245
25999	22980	0.8893
192683	64210	0.8401
23067	11022	0.7685
84866	80823	0.7906
23446	2705	0.9025
3988	2123	0.8405
283450	63891	0.9274
90809	22849	0.7865
171017	10921	0.7939
84102	11083	0.7383
63891	54870	0.9182
54438	23032	0.8344
149603	118813	0.7663
6035	1267	0.9603
64760	54438	0.7555
192683	23080	0.7956
80823	25830	0.8202
56965	26155	0.9047
84866	63891	0.9244
54209	6404	0.8958
84911	84302	0.8355
84911	11273	0.8305
221895	149603	0.755
115950	23400	0.7558
64760	22980	0.8053
285172	51377	0.8618
27165	22849	0.8282
23163	11140	0.8862
221895	23400	0.6629999999999999
90809	27445	0.8374
23067	22848	0.7796
285175	23163	0.8581
84866	22907	0.9171
283871	23261	0.8342
112937	9118	0.726
57463	54438	0.9107
137964	22820	0.8005
55228	22820	0.8121
65244	22980	0.8124
192683	27445	0.8431
130026	64210	0.8418
171017	84461	0.8437
58476	5168	0.7802
84302	22820	0.873
89845	63891	0.8665
112937	22908	0.618
112937	51807	0.9044
285175	64210	0.8808
84866	23368	0.9339
23261	11022	0.8490000000000001
57463	26155	0.8644
112937	51412	0.9339
11022	10921	0.8636
7018	6035	0.925
84302	25830	0.8646
54870	23032	0.8731
6035	4340	0.9557
118813	115950	0.9024
285175	29110	0.7232
63891	51400	0.8748
64755	27183	0.8774
192683	26155	0.8628
57463	51761	0.9175
63891	22848	0.8877
414918	149986	0.8865
23261	23163	0.8112
126298	11022	0.8804
285172	11127	0.8396
22883	11273	0.8005
171017	79369	0.7185
25930	3181	0.6729
283871	26155	0.9051
55314	5168	0.97
414918	148808	0.7794
192683	84102	0.7676
284161	64837	0.782
84866	9581	0.6459
285175	22883	0.8712
64760	23067	0.8821
130026	25999	0.8078
376267	221895	0.8302
84461	25930	0.8673
57578	22907	0.9044
11342	5168	0.8471
148808	51377	0.7742
23446	1267	0.9255
84461	51377	0.7404
414918	9581	0.5599
23446	6850	0.6185
23446	4340	0.9472
65244	11083	0.7447
285175	22980	0.8603
137964	23261	0.7435
7368	3988	0.8443
219749	54438	0.8343
29110	23158	0.8099
79137	9581	0.7145
149986	126298	0.9117
8505	3181	0.6859999999999999
284161	90809	0.7932
57463	25830	0.8654
23248	11273	0.8452
51412	22883	0.8943
285172	79369	0.8559
134111	51400	0.8111
54870	22908	0.7705
57463	27165	0.9352
552889	27165	0.823
80762	57578	0.7009
80762	22848	0.813
57578	27445	0.9222
57578	22883	0.8964
552889	126298	0.8499
25999	9581	0.6546
285175	126298	0.8994
118813	22859	0.8889
85414	6850	0.5507
9853	9581	0.5820000000000001
972	745	0.5532
112937	80823	0.7839
219749	25799	0.8358
414918	90809	0.8506
414918	25999	0.8651
51377	25830	0.7666
63891	55665	0.9335
23533	7940	0.8941
2123	745	0.9169
11022	9118	0.767
283450	23261	0.8126
192683	11140	0.8334
25799	22859	0.9252
283871	171017	0.7578
51377	29110	0.8521
64837	22980	0.8752
285172	9581	0.7834
58476	745	0.7668
149603	57692	0.8303
57463	11022	0.8425
55665	51412	0.9208
64755	23096	0.8396
27165	26470	0.9106
192683	84911	0.8035
115950	65244	0.8793
55228	27445	0.8003
285175	51807	0.8705
130026	10579	0.9029
221895	57144	0.8552
196403	23163	0.9075
284161	115950	0.7229
134111	51377	0.7509
285172	10921	0.8738
27339	9118	0.8877
64755	23067	0.8799
376267	55665	0.8584
5354	4336	0.8904
23329	11022	0.8365
29110	25930	0.6917
57144	54870	0.8541
171017	25999	0.7559999999999999
149986	11022	0.8655
80823	10921	0.8079
79369	22883	0.9045
284161	84102	0.8623
63891	10579	0.9023
118442	5168	0.9162
192683	27165	0.8947
192683	54438	0.9268
192683	130026	0.7692
148808	23261	0.7588
64755	9581	0.6438
171017	26470	0.7082
26155	23329	0.8715
29110	23248	0.775
23446	745	0.9304
23080	22908	0.8434
58476	23446	0.7832
285175	79369	0.8797
84461	27183	0.8792
118813	23163	0.9242
57578	23761	0.9294
22820	3187	0.5684
26155	3187	0.6792
84302	23761	0.8344
26470	23400	0.8646
192683	148808	0.8965
11140	3187	0.6092
118813	11022	0.8658
118442	57698	0.7661
134111	64210	0.7881
27339	23096	0.7829
126298	22820	0.8519
57476	57144	0.932
552889	55228	0.9204
51412	51400	0.8896
134111	115950	0.8397
283450	25930	0.8696
84911	27339	0.807
149986	57476	0.9274
27165	3187	0.5628
84102	22849	0.8616
6850	719	0.9325
285175	26470	0.8831
26155	23400	0.7698
285175	22820	0.7701
283871	22908	0.6652
84461	11022	0.8601
23025	22907	0.8404
285175	84866	0.9101
134111	10243	0.723
57692	10243	0.8118
22859	10243	0.8351
22883	10243	0.8115
25999	10243	0.8287
11083	10243	0.7781
148808	10243	0.7572
80823	10243	0.8095
29110	10243	0.7404
64112	10243	0.7511
285175	10243	0.9077
51400	10243	0.8568
54438	10243	0.8285
23261	10243	0.8711
10921	10243	0.8327
51807	10243	0.8320000000000001
79137	10243	0.8602
64210	10243	0.8617
23761	10243	0.8914
130026	10243	0.9167
10579	10243	0.8819
22908	10243	0.7351
23057	10243	0.9061
22848	10243	0.8590000000000001
57144	10243	0.8917
64837	10243	0.8525
22820	10243	0.7958
22849	10243	0.7666
51412	10243	0.8847
84911	10243	0.9142
27165	10243	0.9067
63891	10243	0.8813
192683	10243	0.8025
26470	10243	0.8257
84866	10243	0.8736
284161	10243	0.8175
64755	10243	0.8932
25830	10243	0.7001
54870	10243	0.9065
23067	10243	0.8375
27339	10243	0.8071
115950	10243	0.8195
414918	10243	0.8252
90809	10243	0.8307
196403	10243	0.8540000000000001
23368	10243	0.8733
23032	10243	0.8907
171017	10243	0.7577
25930	10243	0.7203
219749	10243	0.8737
56965	10243	0.9051
285172	10243	0.9208
23163	10243	0.8335
10762	10243	0.8731
118813	10243	0.8894
23096	10243	0.8139
23329	10243	0.9129999999999999
27445	10243	0.9094
22980	10243	0.841
11273	10243	0.7411
22907	10243	0.8704
84302	10243	0.8216
55228	10243	0.7669
26155	10243	0.8478
80762	10243	0.7321
376267	10243	0.8085
11140	10243	0.7676
23248	10243	0.897
84102	10243	0.8515
29978	10243	0.7664
57476	10243	0.8764
283871	10243	0.8536
79369	10243	0.8381
25799	10243	0.8429
84461	10243	0.8586
126298	10243	0.8335
51761	10243	0.8613
552889	10243	0.8096
11127	10243	0.7634
57578	10243	0.9159999999999999
65244	10243	0.8237
221895	10243	0.8536
149603	10243	0.7116
23025	10243	0.8313
11022	10243	0.833
55665	10243	0.8757
89845	10243	0.7811
64760	10243	0.7325
112937	10243	0.8518
283450	10243	0.8487
57463	10243	0.8943
51377	10243	0.8263
149986	10243	0.8994
23080	10243	0.8691
10540	10243	0.7906
27183	10243	0.7842
23158	10243	0.8425
137964	10243	0.7575
4209	773	0.9215
3093	773	0.7265
1786	773	0.738
22859	773	0.9035
5536	773	0.7818
2033	773	0.7443
6597	773	0.8183
5802	773	0.8296
27183	773	0.7651
9762	773	0.9235
22980	773	0.8147
126298	773	0.8444
57692	773	0.7263
3797	773	0.6851
10038	773	0.8445
149986	773	0.8876
9853	773	0.8596
26470	773	0.8202
2664	773	0.8093
57476	773	0.9178
171017	773	0.7764
6456	773	0.8612
5528	773	0.8751
6721	773	0.7846
5213	773	0.8231
118813	773	0.8774
26155	773	0.8393
11022	773	0.7416
4139	773	0.7337
22820	773	0.7186
8927	773	0.8988
8295	773	0.8384
148808	773	0.754
1759	773	0.8444
64760	773	0.7898
7277	773	0.6656
5532	773	0.7505
64755	773	0.8554
22907	773	0.8671
6855	773	0.7107
23096	773	0.8863
51761	773	0.8258
6785	773	0.7503
7385	773	0.7149
3746	773	0.9055
22883	773	0.8573
1859	773	0.7819
9515	773	0.8917
8506	773	0.8728
1778	773	0.741
11140	773	0.8039
27165	773	0.9229
84911	773	0.8712
9632	773	0.7822
51400	773	0.8031
5058	773	0.7976
4674	773	0.7122
9764	773	0.9016
285175	773	0.8893
2554	773	0.7778
6543	773	0.9011
5291	773	0.7455
4943	773	0.8933
23032	773	0.7592
10147	773	0.9121
11273	773	0.7946
54438	773	0.8615
10579	773	0.8691
1141	773	0.6217
2583	773	0.9259
196403	773	0.9235
23761	773	0.9138
2932	773	0.7309
5864	773	0.7095
8497	773	0.9287
9826	773	0.8694
219749	773	0.7387
80823	773	0.7023
4137	773	0.8068
4524	773	0.8447
10921	773	0.8399
5001	773	0.7976
10059	773	0.752
25799	773	0.8684
25930	773	0.7741
376267	773	0.8703
55665	773	0.9039
22849	773	0.7183
65244	773	0.8340000000000001
56965	773	0.9053
64837	773	0.9112
285172	773	0.8576
134111	773	0.7484
57578	773	0.9164
112937	773	0.9073
9980	773	0.8973
2743	773	0.5614
552889	773	0.7025
25999	773	0.8346
221895	773	0.7390000000000001
130026	773	0.8154
4849	773	0.8258
27339	773	0.7691
10540	773	0.7009
10762	773	0.7481
9145	773	0.8661
2686	773	0.9041
10243	773	0.8605
137964	773	0.731
9118	773	0.6624
23248	773	0.8501
6812	773	0.8858
79137	773	0.8286
414918	773	0.9004
3607	773	0.8381
23080	773	0.7253
1951	773	0.9248
79369	773	0.8962
23261	773	0.7998
1387	773	0.8306
84461	773	0.899
4152	773	0.8555
8604	773	0.7893
3098	773	0.8492
6334	773	0.8827
283450	773	0.8307
23057	773	0.8832
4978	773	0.8221
774	773	0.9162
4591	773	0.7443
7874	773	0.818
115950	773	0.8883
64210	773	0.8572
7156	773	0.8287
63891	773	0.9053
5917	773	0.7822
192683	773	0.8203
51807	773	0.9029
7732	773	0.9232
5709	773	0.8493
51412	773	0.9206
84302	773	0.743
5048	773	0.7284
2566	773	0.7252
11083	773	0.7443
27445	773	0.8666
6857	773	0.6889
23163	773	0.8543
10129	773	0.8398
2744	773	0.7805
9862	773	0.8428
57144	773	0.9034
6327	773	0.8554
25830	773	0.7002
1653	773	0.7159
23329	773	0.8617
84866	773	0.9208
283871	773	0.9016
6252	773	0.7856
22848	773	0.8396
84102	773	0.7612
89845	773	0.8364
90809	773	0.8157
23025	773	0.8735
23158	773	0.7815
9912	773	0.8522
54870	773	0.8636
2941	773	0.8225
23368	773	0.9311
23067	773	0.8929
57463	773	0.8577
6709	773	0.8757
9118	774	0.752
84102	774	0.8517
5213	774	0.8714
23261	774	0.8724
6857	774	0.7356
9853	774	0.8896
54438	774	0.8690000000000001
51412	774	0.9317
2941	774	0.9091
9764	774	0.9025
26470	774	0.8874
7277	774	0.7191
1778	774	0.8327
80823	774	0.8126
11140	774	0.8209
8497	774	0.9072
1653	774	0.8105
8927	774	0.884
23158	774	0.8579
22820	774	0.8122
23080	774	0.8353
4943	774	0.9382
7874	774	0.8819
10579	774	0.903
6252	774	0.856
64210	774	0.8892
23163	774	0.8943
23761	774	0.9382
10921	774	0.8799
8604	774	0.8761
148808	774	0.7717
64755	774	0.9165
3797	774	0.7451
5864	774	0.7393
196403	774	0.9055
221895	774	0.8334
115950	774	0.8801
11022	774	0.8446
5048	774	0.8472
801	774	0.7147
8505	774	0.8268
25930	774	0.7976
149986	774	0.9138
376267	774	0.8647
285172	774	0.9064
9515	774	0.9042
1859	774	0.8606
5058	774	0.823
54870	774	0.9106
6855	774	0.7787
7385	774	0.8001
2932	774	0.8352
149603	774	0.7536
285175	774	0.9291
6327	774	0.9032
2554	774	0.7891
51377	774	0.7564
5709	774	0.8976
219749	774	0.845
25999	774	0.8819
11083	774	0.7918
10540	774	0.8175
134111	774	0.7647
25830	774	0.748
6785	774	0.8391
23067	774	0.8803
4674	774	0.7856
1759	774	0.846
9114	774	0.7645
137964	774	0.7912
1951	774	0.9444
90809	774	0.8836
5536	774	0.8546
27165	774	0.9449
23057	774	0.9312
9912	774	0.8967
4209	774	0.9229
9632	774	0.8201
79369	774	0.8992
57578	774	0.9422
6721	774	0.8322
4849	774	0.8382
11127	774	0.7599
192683	774	0.8543
64837	774	0.9108
6812	774	0.9156
2744	774	0.8482
27183	774	0.8204
65244	774	0.8523
23032	774	0.8268
10059	774	0.858
23368	774	0.9244
22883	774	0.867
3746	774	0.9078
23248	774	0.8924
23096	774	0.8698
22907	774	0.9173
2664	774	0.8732
79137	774	0.8994
84461	774	0.9133
414918	774	0.8993
5802	774	0.8466
9826	774	0.8922
10243	774	0.912
64760	774	0.8071
10762	774	0.8378
1786	774	0.7738
7732	774	0.9122
552889	774	0.8039
8506	774	0.9044
5528	774	0.9175
126298	774	0.8835
130026	774	0.8733
283450	774	0.9088
4591	774	0.8215
9862	774	0.8779
56965	774	0.9245
4137	774	0.8571
4524	774	0.9
22848	774	0.8808
1173	774	0.7376
57692	774	0.8223
11273	774	0.8072
51400	774	0.8712
89845	774	0.8549
9762	774	0.9008
84302	774	0.8531
2566	774	0.815
10147	774	0.9483
51807	774	0.8807
1141	774	0.6853
84911	774	0.9157
8295	774	0.8517
9980	774	0.9277
63891	774	0.9376
22849	774	0.775
2033	774	0.7619
171017	774	0.7829999999999999
6597	774	0.8742
22908	774	0.7032
27339	774	0.8463
22980	774	0.8979
7156	774	0.8786
23329	774	0.9074
4152	774	0.8964
2583	774	0.9309
2686	774	0.9309999999999999
55665	774	0.9296
51761	774	0.8968
5917	774	0.8465
5291	774	0.8519
283871	774	0.9021
9145	774	0.8798
57144	774	0.8936
64112	774	0.7709999999999999
27445	774	0.9212
9530	774	0.7691
10129	774	0.9029
26155	774	0.8893
57463	774	0.9091
22859	774	0.907
6334	774	0.9231
57476	774	0.9075
29978	774	0.7037
4139	774	0.8167
112937	774	0.8964
84866	774	0.9452
3607	774	0.8824
3098	774	0.8824
6709	774	0.9248
7447	774	0.6777
55228	774	0.7863
3093	774	0.82
25799	774	0.8987
10038	774	0.8992
284161	774	0.7917
118813	774	0.9353
23400	774	0.7101
5001	774	0.8802
23025	774	0.8768
6543	774	0.8844
6456	774	0.88
1387	774	0.8147
5532	774	0.8254
4978	774	0.8411
22908	2566	0.7851
10147	2566	0.8124
283450	2566	0.7478
64210	2566	0.7486
22849	2566	0.8753
283871	2566	0.7868
285175	2566	0.8681
55228	2566	0.9456
4905	2566	0.9109999999999999
2664	2566	0.8213
11022	2566	0.8
414918	2566	0.7401
23057	2566	0.9065
5864	2566	0.8474
9912	2566	0.887
2941	2566	0.8461
115950	2566	0.7515
23080	2566	0.895
6597	2566	0.7835
9530	2566	0.927
51400	2566	0.9109999999999999
6252	2566	0.941
55665	2566	0.7781
149986	2566	0.8039
4524	2566	0.7523
2686	2566	0.8065
2583	2566	0.8278
4674	2566	0.9311
4139	2566	0.9197
57578	2566	0.847
9118	2566	0.934
9145	2566	0.8433
10579	2566	0.8112
27183	2566	0.7026
80762	2566	0.9119
5802	2566	0.7319
22907	2566	0.7795
4209	2566	0.7957
9114	2566	0.8334
9762	2566	0.7309
7732	2566	0.7213
376267	2566	0.8025
84911	2566	0.79
23032	2566	0.8331
285172	2566	0.8736
2743	2566	0.9018
3098	2566	0.8542
23400	2566	0.7925
23158	2566	0.8578
6812	2566	0.8863
64837	2566	0.8181
51807	2566	0.7265
84461	2566	0.7832
57476	2566	0.8119
3607	2566	0.8164
27339	2566	0.8869
80823	2566	0.9425
552889	2566	0.9174
63891	2566	0.8047
11140	2566	0.7238
29978	2566	0.8289
5532	2566	0.9176
11127	2566	0.8829
10540	2566	0.792
23248	2566	0.7615
7167	2566	0.7983
7447	2566	0.8218
79137	2566	0.8729
6543	2566	0.7772
23261	2566	0.8845
23025	2566	0.8462
9826	2566	0.8192
23096	2566	0.7581
10059	2566	0.8888
6327	2566	0.8773
2932	2566	0.9259
3093	2566	0.9256
65244	2566	0.8399
23761	2566	0.7865
84866	2566	0.7995
112937	2566	0.8088
84302	2566	0.9096
284161	2566	0.8993
22848	2566	0.9185
10762	2566	0.8862
118813	2566	0.7956
5528	2566	0.8365
26155	2566	0.7849
8604	2566	0.9313
6857	2566	0.9043
22980	2566	0.8013
23163	2566	0.7566
6709	2566	0.8481
7277	2566	0.8465
5058	2566	0.8891
5213	2566	0.8296
